1,989
2,000
1,993
2,013
2,027
2,050
2,031
2,028
2,030
2,028
2,035
2,039
2,036
2,031
2,020
2,021
2,021
2,016
2,017
2,014
2,015
2,021
2,020
2,033
2,024
2,024
2,028
2,018
2,025
2,025
2,023
2,027
2,021
2,021
2,014
2,015
2,012
2,012
2,025
2,014
2,010
2,013
2,001
2,005
2,004
2,002
2,007
1,998
2,011
1,999
1,998
1,998
1,988
2,007
2,012
2,016
2,025
2,017
2,024
2,014
2,013
2,011
2,001
2,003
2,001
2,001
1,998
1,993
1,993
1,987
1,983
1,982
1,970
1,978
1,967
1,968
1,966
1,960
1,974
1,967
1,957
1,961
1,955
1,959
1,954
1,966
1,970
1,969
1,973
1,989
1,981
2,007
2,011
2,023
2,032
2,029
2,032
2,020
2,018
2,014
2,017
2,017
2,010
2,024
2,012
2,012
2,018
2,006
2,017
2,022
2,007
2,014
2,018
2,019
2,024
2,021
2,022
2,013
2,011
2,020
2,020
2,021
2,019
2,018
2,019
2,010
2,016
2,011
2,008
2,015
2,009
2,016
2,014
2,018
2,009
2,007
2,011
2,001
2,002
2,002
2,005
2,020
2,007
2,003
2,012
2,008
2,008
2,002
2,001
2,013
2,006
2,016
2,014
2,019
2,023
2,029
2,031
2,029
2,020
2,025
2,012
2,013
2,013
2,003
2,006
1,997
2,001
1,994
1,989
1,990
1,978
1,982
1,980
1,974
1,979
1,970
1,972
1,967
1,962
1,970
1,963
1,967
1,964
1,959
1,956
1,949
1,953
1,957
1,960
1,968
1,959
1,971
1,974
1,971
1,979
1,981
1,987
1,988
1,987
1,991
1,988
1,990
1,984
1,973
1,975
1,968
1,972
1,967
1,956
1,961
1,944
1,956
1,961
1,957
1,961
1,957
1,955
1,963
1,954
1,956
1,952
1,956
1,961
1,963
1,966
1,965
1,972
1,977
1,974
1,980
1,974
1,971
1,966
1,964
1,963
1,953
1,954
1,959
1,953
1,959
1,951
1,951
1,957
1,949
1,954
1,952
1,946
1,952
1,945
1,964
1,964
1,961
1,970
1,962
1,971
1,965
1,956
1,957
1,945
1,955
1,949
1,947
1,949
1,941
1,945
1,944
1,938
1,941
1,945
1,942
1,939
1,940
1,938
1,932
1,936
1,931
1,925
1,931
1,934
1,944
1,948
1,947
1,946
1,946
1,956
1,961
1,955
1,960
1,940
1,948
1,950
1,941
1,944
1,936
1,946
1,950
1,959
1,964
1,974
1,982
1,988
1,987
2,000
2,001
2,002
2,006
2,004
2,008
2,002
2,016
2,008
2,012
2,017
2,013
2,024
2,034
2,023
2,028
2,009
2,013
2,013
2,009
2,013
2,015
2,019
2,026
2,020
2,021
2,026
2,030
2,032
2,038
2,045
2,038
2,032
2,045
2,043
2,038
2,025
2,022
2,020
2,010
2,014
2,004
2,011
2,016
2,011
2,019
2,029
2,021
2,027
2,032
2,038
2,030
2,030
2,033
2,022
2,028
2,019
2,019
2,013
2,003
2,007
2,004
1,989
1,994
1,987
1,993
1,987
1,985
1,987
1,983
1,986
1,990
1,985
1,992
1,982
1,991
1,990
1,987
1,992
1,987
1,990
1,988
1,985
1,991
1,983
1,988
1,988
1,982
1,985
1,977
1,988
1,987
1,982
1,983
1,976
1,981
1,982
1,977
1,978
1,972
1,973
1,973
1,962
1,968
1,961
1,965
1,961
1,959
1,959
1,957
1,951
1,954
1,951
1,954
1,940
1,945
1,948
1,937
1,941
1,938
1,939
1,945
1,934
1,947
1,940
1,953
1,960
1,958
1,964
1,951
1,959
1,972
1,968
1,977
1,969
1,962
1,969
1,982
1,981
1,975
1,965
1,969
1,969
1,975
1,972
1,970
1,972
1,975
1,980
1,980
1,986
1,999
1,992
2,001
1,995
2,004
2,004
2,008
2,010
2,006
2,000
2,003
1,999
2,013
2,004
2,003
2,003
1,996
2,004
1,999
2,005
2,004
2,001
2,010
2,008
2,008
2,005
2,006
2,012
2,011
2,003
2,005
1,996
1,998
1,998
1,994
1,989
1,989
1,987
1,984
1,977
1,984
1,966
1,977
1,975
1,972
1,965
1,964
1,966
1,958
1,953
1,962
1,959
1,962
1,961
1,957
1,961
1,963
1,962
1,970
1,969
1,975
1,968
1,973
1,975
1,980
1,975
1,976
1,973
1,979
1,969
1,974
1,962
1,966
1,970
1,969
1,966
1,970
1,961
1,970
1,970
1,966
1,964
1,969
1,977
1,969
1,983
1,981
1,975
1,977
1,969
1,978
1,970
1,962
1,958
1,957
1,967
1,957
1,948
1,954
1,945
1,957
1,962
1,967
1,960
1,956
1,964
1,969
1,965
1,975
1,955
1,970
1,956
1,962
1,962
1,957
1,960
1,957
1,963
1,964
1,966
1,974
1,982
1,980
1,993
1,987
1,983
1,980
1,982
1,984
1,981
1,982
1,969
1,980
1,988
1,992
1,993
2,004
1,999
2,004
1,996
2,005
2,006
2,006
2,009
2,013
2,016
2,019
2,010
2,015
1,999
2,005
1,997
2,001
1,995
1,992
1,988
1,988
1,972
1,979
1,966
1,975
1,972
1,973
1,976
1,964
1,963
1,961
1,952
1,960
1,954
1,956
1,955
1,956
1,961
1,962
1,964
1,971
1,963
1,984
1,984
1,994
1,994
1,990
1,995
1,994
1,994
1,998
1,991
2,009
2,000
2,008
2,007
1,998
2,004
1,996
1,989
1,996
1,985
2,000
1,990
1,998
1,993
1,999
2,000
1,998
2,001
2,000
2,000
2,005
2,003
1,999
2,006
2,000
2,001
1,997
1,992
1,992
1,983
1,990
1,984
1,972
1,975
1,983
1,977
1,986
1,979
1,985
1,979
1,989
1,977
1,974
1,971
1,963
1,963
1,965
1,959
1,961
1,948
1,953
1,959
1,951
1,951
1,951
1,947
1,952
1,943
1,948
1,929
1,943
1,942
1,936
1,942
1,937
1,938
1,940
1,933
1,938
1,931
1,930
1,932
1,927
1,926
1,924
1,923
1,926
1,918
1,921
1,913
1,916
1,926
1,914
1,923
1,913
1,910
1,912
1,907
1,918
1,908
1,917
1,924
1,932
1,948
1,948
1,952
1,957
1,951
1,953
1,956
1,950
1,956
1,958
1,962
1,955
1,954
1,961
1,952
1,964
1,956
1,959
1,955
1,957
1,961
1,945
1,948
1,949
1,940
1,954
1,957
1,969
1,975
1,971
1,975
1,965
1,953
1,949
1,938
1,947
1,938
1,939
1,942
1,943
1,941
1,938
1,937
1,943
1,945
1,954
1,954
1,952
1,951
1,953
1,958
1,962
1,965
1,973
1,970
1,979
1,970
1,962
1,949
1,951
1,953
1,956
1,962
1,960
1,953
1,970
1,975
1,985
1,999
2,003
2,014
2,015
2,012
2,021
2,012
2,013
2,011
2,006
2,009
2,002
2,003
1,995
1,981
1,988
1,985
1,984
1,982
1,981
1,977
1,982
1,980
1,994
1,993
2,000
1,997
2,006
2,007
2,010
2,003
2,000
1,993
2,000
1,990
2,001
1,991
1,999
2,002
2,004
2,008
2,007
2,005
2,008
2,002
2,013
2,006
2,017
2,015
2,017
2,013
2,010
2,007
2,009
2,001
2,008
2,004
2,003
2,005
2,004
2,011
2,000
1,992
1,998
1,988
1,997
2,001
1,996
1,996
1,995
1,995
1,999
1,975
1,984
1,975
1,988
1,987
1,984
1,994
2,007
2,004
2,001
2,000
1,996
1,984
1,994
1,990
1,988
1,988
1,988
1,977
1,989
1,982
1,992
1,986
2,023
2,003
1,992
1,998
1,985
1,993
1,998
1,992
2,001
1,992
2,003
1,999
2,005
2,007
2,007
2,012
2,016
2,014
2,027
2,018
2,013
2,008
2,009
2,010
1,997
1,995
1,995
1,987
1,991
1,988
1,980
1,988
1,976
1,982
1,983
1,976
1,990
1,981
1,997
1,992
1,997
2,000
2,001
2,009
2,006
2,004
2,007
2,003
2,006
1,995
1,999
2,008
2,001
2,005
2,003
1,997
2,002
1,988
2,002
1,984
1,989
1,990
1,984
1,986
1,975
1,974
1,977
1,960
1,971
1,968
1,960
1,963
1,955
1,951
1,953
1,955
1,955
1,951
1,956
1,954
1,951
1,952
1,948
1,949
1,948
1,943
1,947
1,958
1,962
1,958
1,954
1,954
1,951
1,946
1,947
1,936
1,938
1,935
1,938
1,940
1,927
1,934
1,928
1,927
1,937
1,940
1,951
1,946
1,956
1,958
1,953
1,953
1,957
1,958
1,964
1,959
1,969
1,965
1,973
1,972
1,974
1,979
1,967
1,972
1,966
1,959
1,959
1,953
1,952
1,955
1,951
1,954
1,951
1,939
1,956
1,948
1,953
1,940
1,951
1,958
1,994
1,998
1,997
1,993
1,998
2,001
2,008
2,004
2,008
2,009
1,994
2,006
1,995
1,989
1,994
2,001
1,992
1,988
1,996
1,994
1,999
1,999
1,995
1,981
1,991
1,977
1,992
1,984
1,980
1,972
1,973
1,977
1,972
1,970
1,971
1,962
1,973
1,974
1,967
1,974
1,963
1,972
1,970
1,978
1,984
1,980
1,986
1,986
1,990
1,987
1,985
1,980
1,977
1,972
1,974
1,962
1,969
1,963
1,966
1,977
1,969
1,974
1,974
1,975
1,986
1,979
1,989
1,981
1,986
1,985
1,976
1,974
1,973
1,965
1,962
1,953
1,954
1,953
1,953
1,954
1,950
1,956
1,954
1,951
1,952
1,949
1,946
1,953
1,943
1,949
1,944
1,948
1,959
1,951
1,951
1,947
1,951
1,949
1,962
1,970
1,964
1,950
1,955
1,950
1,951
1,956
1,955
1,952
1,954
1,967
1,965
1,971
1,981
1,988
1,989
1,985
1,987
1,997
1,981
1,979
1,973
1,964
1,971
1,969
1,982
1,990
1,994
2,000
2,002
2,008
2,006
2,003
2,007
2,003
2,008
2,004
2,004
2,003
1,999
2,010
2,011
2,012
2,014
2,001
2,016
2,011
2,014
2,012
2,025
2,026
2,027
2,021
2,020
2,009
2,013
2,009
2,000
2,008
1,994
1,995
2,000
1,985
1,986
1,984
1,997
2,009
2,013
2,023
2,019
2,014
2,024
2,022
2,028
2,020
2,025
2,019
2,027
2,028
2,023
2,023
2,023
2,021
2,020
2,011
2,017
2,016
2,009
2,012
2,003
2,005
2,006
1,992
2,001
1,994
1,989
1,987
1,983
1,988
1,975
1,968
1,975
1,961
1,960
1,957
1,954
1,958
1,955
1,962
1,957
1,956
1,962
1,949
1,954
1,940
1,950
1,951
1,949
1,953
1,951
1,951
1,962
1,959
1,973
1,974
1,963
1,964
1,965
1,968
1,963
1,958
1,969
1,966
2,035
2,013
2,004
2,010
2,007
2,010
2,010
2,011
2,008
2,000
2,004
2,006
1,998
1,995
1,985
1,984
1,987
1,988
1,986
1,981
1,982
1,987
1,976
1,975
1,971
1,969
1,972
1,966
1,966
1,954
1,962
1,961
1,964
1,968
1,948
1,965
1,949
1,952
1,957
1,957
1,959
1,954
1,956
1,961
1,955
1,955
1,955
1,954
1,957
1,948
1,955
1,952
1,944
1,938
1,936
1,927
1,941
1,931
1,943
1,930
1,939
1,933
1,937
1,929
1,925
1,931
1,941
1,945
1,959
1,963
1,974
1,974
1,978
1,989
1,985
1,975
1,989
1,979
1,992
1,995
2,062
2,006
2,029
2,022
2,034
2,027
2,030
2,027
2,029
2,014
2,014
2,020
2,006
2,003
2,003
1,996
2,001
1,992
2,006
1,997
2,000
1,993
2,005
1,995
1,989
1,980
1,989
1,974
1,980
1,974
1,973
1,981
1,979
1,988
1,977
1,963
1,972
1,963
1,967
1,968
1,963
1,969
1,957
1,965
1,971
1,964
1,967
1,961
1,967
1,965
1,959
1,961
1,958
1,962
1,958
1,961
1,960
1,950
1,963
1,968
1,960
1,962
1,955
1,952
1,952
1,949
1,949
1,942
1,948
1,947
1,946
1,947
1,943
1,935
1,939
1,931
1,938
1,931
1,933
1,933
1,932
1,930
1,929
1,927
1,928
1,918
1,927
1,918
1,922
1,921
1,917
1,918
1,916
1,912
1,918
1,912
1,931
1,923
1,932
1,937
1,934
1,939
1,938
1,947
1,954
1,957
1,961
1,959
1,959
1,964
1,957
1,957
1,956
1,944
1,959
1,948
1,949
1,951
1,942
1,944
1,948
1,949
1,946
1,941
1,945
1,937
1,948
1,952
1,965
1,977
1,981
1,984
1,984
1,976
1,978
1,967
1,978
1,980
1,972
1,977
1,970
1,970
1,972
1,968
1,973
1,957
1,967
1,961
1,964
1,980
1,967
1,966
1,967
1,962
1,960
1,952
1,961
1,952
1,952
1,953
1,941
1,940
1,938
1,940
1,951
1,950
1,971
1,962
1,960
1,968
1,967
1,972
1,967
1,956
1,959
1,953
1,957
1,959
1,959
1,970
1,978
1,982
1,997
1,990
2,004
1,995
1,999
2,003
1,997
2,000
1,991
1,990
1,988
1,983
1,981
1,979
1,977
1,980
1,975
1,976
1,973
1,964
1,975
1,971
2,004
2,000
2,005
2,016
1,996
1,998
1,991
1,995
1,991
1,995
1,996
1,987
1,990
2,000
1,997
1,998
1,994
1,993
1,993
1,989
1,998
2,008
2,002
2,002
2,004
2,013
2,004
2,006
2,007
2,000
2,004
2,001
2,001
2,004
1,997
1,996
1,996
1,994
1,992
1,984
1,989
2,001
1,996
1,995
1,992
1,986
1,990
1,980
1,988
1,983
1,984
1,975
1,982
1,977
1,978
1,970
1,977
1,977
1,981
1,972
1,976
1,973
1,980
1,981
1,983
1,979
1,979
1,970
1,980
1,977
1,977
1,976
1,976
1,977
1,977
1,968
1,974
1,976
1,977
1,969
1,970
1,968
1,970
1,975
1,977
1,980
1,979
1,975
1,972
1,972
1,973
1,973
1,968
1,963
1,964
1,956
1,965
1,947
1,956
1,945
1,977
1,956
1,974
1,976
1,972
1,971
1,979
1,987
1,994
1,994
1,985
1,994
1,985
1,990
1,989
1,987
2,004
2,000
2,013
2,004
2,002
2,001
1,994
1,991
1,988
1,984
1,990
1,974
1,988
1,982
1,978
1,974
1,976
1,978
1,987
1,984
1,991
1,983
1,996
1,993
1,996
1,999
1,989
1,988
1,987
1,985
1,987
1,980
1,980
1,978
1,970
1,975
1,975
1,974
1,981
1,982
1,992
1,991
1,996
1,985
1,991
1,993
1,989
1,982
1,987
1,970
1,976
1,967
1,976
1,970
1,967
1,972
1,969
1,960
1,966
1,960
1,962
1,959
1,958
1,960
1,961
1,958
1,958
1,976
1,980
1,988
2,001
1,988
1,999
2,000
2,001
2,007
1,999
2,000
2,014
2,000
2,012
2,009
2,007
2,008
2,006
2,012
2,013
2,012
2,020
2,012
2,018
2,014
2,011
2,005
2,000
2,005
1,995
1,988
1,993
1,981
1,992
1,987
2,004
2,015
2,010
2,025
2,025
2,024
2,030
2,023
2,032
2,028
2,019
2,028
2,027
2,042
2,030
2,028
2,032
2,020
2,026
2,025
2,014
2,013
2,016
2,017
2,021
2,006
2,012
2,007
2,010
1,997
1,995
1,995
1,984
1,982
1,988
1,984
1,983
1,980
1,985
1,986
1,982
1,979
1,985
1,988
1,996
1,994
2,006
1,991
1,992
1,996
1,990
1,990
1,982
1,982
1,983
1,980
1,984
1,986
1,980
1,978
1,973
1,975
1,965
1,960
1,964
1,956
1,963
1,961
1,969
1,974
1,971
1,974
1,972
1,967
1,974
1,964
1,970
1,968
1,962
1,978
1,958
1,961
1,951
1,951
1,954
1,946
1,945
1,944
1,943
1,939
1,944
1,947
1,940
1,933
1,938
1,926
1,934
1,931
1,931
1,932
1,927
1,937
1,927
1,924
1,931
1,939
1,947
1,949
1,949
1,957
1,952
1,954
1,957
1,950
1,954
1,940
1,946
1,948
1,945
1,941
1,941
1,937
1,946
1,938
1,943
1,937
1,946
1,938
1,937
1,947
1,941
1,953
1,949
1,943
1,947
1,939
1,938
1,939
1,934
1,945
1,932
1,932
1,936
1,928
1,927
1,919
1,923
1,922
1,919
1,928
1,924
1,932
1,932
1,932
1,941
1,938
1,941
1,950
1,946
1,943
1,939
1,942
1,940
1,934
1,944
1,935
1,935
1,924
1,927
1,925
1,918
1,919
1,927
1,921
1,923
1,915
1,914
1,919
1,907
1,924
1,928
1,938
1,955
1,957
1,973
1,973
1,960
1,965
1,963
1,963
1,964
1,959
1,961
1,958
1,964
1,953
1,951
1,949
1,948
1,943
1,939
1,939
1,951
1,952
1,961
1,961
1,970
1,975
1,977
1,968
1,985
1,982
2,000
1,993
2,002
2,008
2,008
2,011
2,010
2,015
2,020
2,014
2,018
2,013
2,024
2,009
2,010
2,005
2,000
2,004
2,008
1,997
2,009
1,999
2,015
2,013
2,012
2,020
2,019
2,023
2,020
2,020
2,023
2,013
2,013
2,010
2,014
2,008
2,000
1,999
2,001
1,993
2,001
1,985
1,996
1,987
1,991
1,992
1,994
1,992
2,014
2,011
2,025
2,020
2,033
2,034
2,030
2,037
2,030
2,028
2,028
2,021
2,029
2,044
2,062
2,045
2,037
2,036
2,034
2,029
2,040
2,030
2,033
2,026
2,028
2,028
2,030
2,035
2,021
2,029
2,034
2,032
2,032
2,032
2,032
2,032
2,030
2,030
2,026
2,025
2,026
2,029
2,038
2,028
2,026
2,024
2,023
2,028
2,028
2,018
2,015
2,003
2,010
2,011
2,005
2,013
2,016
2,012
2,004
1,997
2,003
1,996
2,007
2,007
2,005
2,003
1,997
2,003
1,996
1,990
1,996
1,985
1,991
1,988
1,982
1,990
1,977
1,981
1,980
1,973
1,970
1,966
1,965
1,968
1,956
1,962
1,957
1,954
1,954
1,953
1,950
1,943
1,947
1,947
1,944
1,943
1,934
1,948
1,949
1,945
1,955
1,950
1,950
1,959
1,960
1,973
1,968
1,964
1,967
1,966
1,967
1,959
1,960
1,963
1,957
1,958
1,953
1,942
1,944
1,944
1,948
1,947
1,945
1,943
1,936
1,946
1,941
1,949
1,943
1,938
1,941
1,941
1,936
1,938
1,932
1,942
1,936
1,931
1,938
1,938
1,942
1,944
1,941
1,942
1,938
1,940
1,940
1,937
1,942
1,942
1,943
1,956
1,958
1,968
1,964
1,964
1,975
1,963
1,967
1,961
1,965
1,963
1,958
1,954
1,950
1,954
1,953
1,955
1,970
1,978
1,983
1,991
1,987
1,994
1,983
1,995
1,992
1,989
1,991
1,989
1,979
1,979
1,980
1,976
1,969
1,966
1,975
1,967
1,964
1,960
1,966
1,961
1,952
1,957
1,949
1,945
1,948
1,952
1,960
1,960
1,969
1,972
1,972
1,970
1,965
1,964
1,963
1,956
1,961
1,960
1,957
1,956
1,955
1,962
1,951
1,950
1,950
1,943
1,943
1,949
1,943
1,948
1,937
1,948
1,939
1,942
1,938
1,930
1,936
1,927
1,923
1,928
1,923
1,926
1,928
1,923
1,931
1,924
1,933
1,930
1,925
1,932
1,936
1,939
1,939
1,934
1,927
1,917
1,916
1,918
1,912
1,913
1,910
1,910
1,910
1,909
1,914
1,899
1,909
1,912
1,916
1,930
1,940
1,961
1,968
1,971
1,975
1,972
1,979
1,996
1,994
2,005
2,004
